SEDE,FACULTAD,NOMBRE_MUNI_VIVE,PROGRAMA,PROB_RIESGO,DECIL_RIESGO
MEDELLIN,FACULTAD DE INGENIERIA,CAREPA,INGENIERIA INDUSTRIAL REGION,0.9272,10
APARTADO,FACULTAD DE ARTES,CHIGORODO,LICENCIATURA EN MUSICA - APARTADO,0.9266,10
CAREPA,FACULTAD DE INGENIERIA,APARTADO,INGENIERIA BIOQUIMICA-URABA,0.9263,10
MEDELLIN,FACULTAD DE INGENIERIA,CHIGORODO,INGENIERIA DE SISTEMAS - REGION,0.9255,10
APARTADO,FACULTAD DE INGENIERIA,CAREPA,INGENIERIA SANITARIA-APARTADO,0.9248,10
APARTADO,FACULTAD DE INGENIERIA,TURBO,INGENIERIA SANITARIA-APARTADO,0.9247,10
MEDELLIN,FACULTAD DE CIENCIAS AGRARIAS,YARUMAL,TECNOLOGIA EN GESTION DE INSUMOS AGROPECUARIOS,0.9244,10
APARTADO,FACULTAD DE INGENIERIA,APARTADO,INGENIERIA CIVIL-APARTADO,0.9242,10
CAREPA,FACULTAD DE INGENIERIA,CAREPA,INGENIERIA AGROINDUSTRIAL-URABA,0.9233,10
CARMENVI,FACULTAD DE CIENCIAS FARMACEUTICAS Y ALIMENTARIAS,EL CARMEN DE VIBORAL,TECNOLOGIA EN REGENCIA DE FARMACIA - CARMEN DE VIBORAL,0.9228,10
TURBO,FACULTAD DE CIENCIAS EXACTAS Y NATURALES,ARBOLETES,OCEANOGRAFIA - TURBO,0.9222,10
MEDELLIN,FACULTAD DE INGENIERIA,SAN JUAN DE URABA,INGENIERIA AMBIENTAL REGION,0.9221,10
TURBO,FACULTAD DE CIENCIAS EXACTAS Y NATURALES,TURBO,ECOLOGIA DE ZONAS COSTERAS - TURBO,0.922,10
MEDELLIN,FACULTAD DE INGENIERIA,APARTADO,INGENIERIA INDUSTRIAL REGION,0.9216,10
CARMENVI,FACULTAD DE CIENCIAS AGRARIAS,LA CEJA,INGENIERIA AGROPECUARIA - CARMEN DE VIBORAL,0.9213,10
APARTADO,FACULTAD DE INGENIERIA,CAREPA,INGENIERIA CIVIL-APARTADO,0.9212,10
MEDELLIN,FACULTAD DE INGENIERIA,APARTADO,INGENIERIA INDUSTRIAL VIRTUAL SEDE MEDELLIN,0.9208,10
APARTADO,FACULTAD DE INGENIERIA,APARTADO,INGENIERIA CIVIL-APARTADO,0.9206,10
MEDELLIN,FACULTAD DE INGENIERIA,APARTADO,INGENIERIA DE SISTEMAS - REGION,0.9201,10
MEDELLIN,FACULTAD DE INGENIERIA,CHIGORODO,INGENIERIA AMBIENTAL REGION,0.9194,10
APARTADO,FACULTAD DE INGENIERIA,CAREPA,INGENIERIA CIVIL-APARTADO,0.9194,10
MEDELLIN,FACULTAD DE CIENCIAS AGRARIAS,CAUCASIA,TECNOLOGIA EN GESTION DE INSUMOS AGROPECUARIOS,0.9192,10
APARTADO,FACULTAD DE INGENIERIA,APARTADO,INGENIERIA CIVIL-APARTADO,0.9189,10
CAREPA,FACULTAD DE INGENIERIA,CAREPA,INGENIERIA AGROINDUSTRIAL-URABA,0.9186,10
MEDELLIN,FACULTAD DE INGENIERIA,APARTADO,INGENIERIA DE SISTEMAS - REGION,0.9184,10
APARTADO,FACULTAD DE CIENCIAS EXACTAS Y NATURALES,CHIGORODO,MATEMATICAS - APARTADO,0.9184,10
APARTADO,FACULTAD DE INGENIERIA,APARTADO,INGENIERIA SANITARIA-APARTADO,0.918,10
MEDELLIN,FACULTAD DE INGENIERIA,TURBO,INGENIERIA DE SISTEMAS - REGION,0.9179,10
CARMENVI,FACULTAD DE CIENCIAS FARMACEUTICAS Y ALIMENTARIAS,MEDELLIN,CIENCIAS CULINARIAS - CARMEN DE VIBORAL,0.9177,10
MEDELLIN,FACULTAD DE INGENIERIA,TURBO,INGENIERIA DE TELECOMUNICACIONES REGION,0.9173,10
MEDELLIN,FACULTAD DE INGENIERIA,APARTADO,INGENIERIA DE SISTEMAS - REGION,0.9172,10
APARTADO,FACULTAD DE INGENIERIA,APARTADO,INGENIERIA SANITARIA-APARTADO,0.916,10
MEDELLIN,FACULTAD DE INGENIERIA,NECOCLI,INGENIERIA AMBIENTAL REGION,0.9155,10
CAREPA,FACULTAD DE INGENIERIA,TURBO,INGENIERIA AGROINDUSTRIAL-URABA,0.9151,10
CAREPA,FACULTAD DE CIENCIAS AGRARIAS,APARTADO,INGENIERIA AGROPECUARIA-CAREPA,0.9149,10
SEGOVIA,INSTITUTO UNIVERSITARIO DE EDUCACION FISICA Y DEPORTES,ZARAGOZA,LICENCIATURA EN EDUCACION FISICA - SEGOVIA,0.9149,10
APARTADO,FACULTAD DE INGENIERIA,APARTADO,INGENIERIA SANITARIA-APARTADO,0.9145,10
MEDELLIN,FACULTAD DE INGENIERIA,NECOCLI,INGENIERIA AMBIENTAL REGION,0.914,10
APARTADO,FACULTAD DE INGENIERIA,APARTADO,INGENIERIA SANITARIA-APARTADO,0.914,10
APARTADO,FACULTAD DE INGENIERIA,TURBO,INGENIERIA CIVIL-APARTADO,0.9131,10
CAREPA,FACULTAD DE INGENIERIA,TURBO,INGENIERIA BIOQUIMICA-URABA,0.913,10
MEDELLIN,FACULTAD DE INGENIERIA,TURBO,INGENIERIA INDUSTRIAL REGION,0.913,10
APARTADO,FACULTAD DE INGENIERIA,TURBO,INGENIERIA CIVIL-APARTADO,0.9126,10
TURBO,FACULTAD DE INGENIERIA,TURBO,INGENIERIA OCEANOGRAFICA - TURBO,0.9125,10
CAREPA,FACULTAD DE INGENIERIA,CHIGORODO,INGENIERIA AGROINDUSTRIAL-URABA,0.9123,10
CAREPA,FACULTAD DE CIENCIAS AGRARIAS,APARTADO,INGENIERIA AGROPECUARIA-CAREPA,0.9117,10
CARMENVI,FACULTAD DE CIENCIAS AGRARIAS,LA CEJA,INGENIERIA AGROPECUARIA - CARMEN DE VIBORAL,0.9115,10
APARTADO,FACULTAD DE INGENIERIA,SAN PEDRO DE URABA,INGENIERIA CIVIL-APARTADO,0.9113,10
TURBO,FACULTAD DE INGENIERIA,TURBO,INGENIERIA OCEANOGRAFICA - TURBO,0.9112,10
MEDELLIN,FACULTAD DE INGENIERIA,TURBO,INGENIERIA AMBIENTAL REGION,0.9111,10
MEDELLIN,FACULTAD DE INGENIERIA,TURBO,INGENIERIA DE TELECOMUNICACIONES REGION,0.911,10
CARMENVI,FACULTAD DE CIENCIAS ECONOMICAS,LA CEJA,DESARROLLO TERRITORIAL- CARMEN DE VIBORAL,0.9102,10
TURBO,FACULTAD DE CIENCIAS EXACTAS Y NATURALES,APARTADO,OCEANOGRAFIA - TURBO,0.91,10
MEDELLIN,FACULTAD DE CIENCIAS AGRARIAS,PUERTO BERRIO,TECNOLOGIA EN GESTION DE INSUMOS AGROPECUARIOS,0.9097,10
MEDELLIN,FACULTAD DE INGENIERIA,NECOCLI,INGENIERIA DE SISTEMAS - REGION,0.9096,10
CAREPA,FACULTAD DE INGENIERIA,TURBO,INGENIERIA BIOQUIMICA-URABA,0.9093,10
APARTADO,FACULTAD DE INGENIERIA,APARTADO,INGENIERIA SANITARIA-APARTADO,0.9092,10
CARMENVI,FACULTAD DE CIENCIAS ECONOMICAS,RIONEGRO,GESTION EN ECOLOGIA Y TURISMO - CARMEN DE VIBORAL,0.9081,10
APARTADO,FACULTAD DE INGENIERIA,APARTADO,INGENIERIA CIVIL-APARTADO,0.9067,10
MEDELLIN,FACULTAD DE INGENIERIA,CAREPA,INGENIERIA INDUSTRIAL REGION,0.9051,10
MEDELLIN,FACULTAD DE INGENIERIA,APARTADO,INGENIERIA INDUSTRIAL REGION,0.9045,10
MEDELLIN,FACULTAD DE INGENIERIA,TURBO,INGENIERIA DE SISTEMAS - REGION,0.9043,10
MEDELLIN,FACULTAD DE INGENIERIA,SAN PEDRO DE URABA,INGENIERIA DE TELECOMUNICACIONES REGION,0.904,10
APARTADO,FACULTAD DE INGENIERIA,CHIGORODO,INGENIERIA SANITARIA-APARTADO,0.9037,10
CARMENVI,FACULTAD DE CIENCIAS EXACTAS Y NATURALES,RIONEGRO,BIOLOGIA - CARMEN DE VIBORAL,0.9029,10
MEDELLIN,FACULTAD DE CIENCIAS AGRARIAS,APARTADO,TECNOLOGIA EN GESTION DE INSUMOS AGROPECUARIOS,0.9028,10
CAREPA,FACULTAD DE INGENIERIA,CAREPA,INGENIERIA AGROINDUSTRIAL-URABA,0.9011,10
CARMENVI,FACULTAD DE CIENCIAS AGRARIAS,LA UNION,INGENIERIA AGROPECUARIA - CARMEN DE VIBORAL,0.9009,10
MEDELLIN,FACULTAD DE INGENIERIA,VALLEDUPAR,INGENIERIA DE SISTEMAS - REGION,0.9007,10
CARMENVI,FACULTAD DE CIENCIAS AGRARIAS,LA CEJA,INGENIERIA AGROPECUARIA - CARMEN DE VIBORAL,0.9001,10
CAREPA,FACULTAD DE INGENIERIA,MUTATA,INGENIERIA AGROINDUSTRIAL-URABA,0.8998,10
CAREPA,FACULTAD DE CIENCIAS AGRARIAS,CAREPA,INGENIERIA AGROPECUARIA-CAREPA,0.8992,10
MEDELLIN,FACULTAD DE INGENIERIA,APARTADO,INGENIERIA AMBIENTAL REGION,0.899,10
MEDELLIN,FACULTAD DE INGENIERIA,APARTADO,INGENIERIA DE SISTEMAS - REGION,0.8988,10
CAREPA,FACULTAD DE CIENCIAS AGRARIAS,NECOCLI,INGENIERIA AGROPECUARIA-CAREPA,0.8985,10
CAREPA,FACULTAD DE INGENIERIA,CAREPA,INGENIERIA BIOQUIMICA-URABA,0.8983,10
CARMENVI,FACULTAD DE ARTES,EL PENOL,LICENCIATURA EN DANZA -CARMEN DE VIBORAL,0.8968,10
SEGOVIA,INSTITUTO UNIVERSITARIO DE EDUCACION FISICA Y DEPORTES,CIUDAD BOLIVAR,LICENCIATURA EN EDUCACION FISICA - SEGOVIA,0.8967,10
CAREPA,FACULTAD DE INGENIERIA,TURBO,INGENIERIA AGROINDUSTRIAL-URABA,0.8964,10
CAREPA,FACULTAD DE INGENIERIA,TURBO,INGENIERIA AGROINDUSTRIAL-URABA,0.8962,10
MEDELLIN,FACULTAD DE INGENIERIA,APARTADO,INGENIERIA INDUSTRIAL REGION,0.8962,10
TURBO,FACULTAD DE INGENIERIA,SINCELEJO,INGENIERIA OCEANOGRAFICA - TURBO,0.8962,10
MEDELLIN,FACULTAD DE CIENCIAS AGRARIAS,MEDELLIN,TECNOLOGIA EN GESTION DE INSUMOS AGROPECUARIOS,0.8959,10
CAREPA,FACULTAD DE CIENCIAS AGRARIAS,CAREPA,INGENIERIA AGROPECUARIA-CAREPA,0.8951,10
MEDELLIN,FACULTAD DE INGENIERIA,MURINDO,INGENIERIA INDUSTRIAL REGION,0.8947,10
MEDELLIN,FACULTAD DE INGENIERIA,NECOCLI,INGENIERIA AMBIENTAL REGION,0.8946,10
APARTADO,FACULTAD DE INGENIERIA,PLANETA RICA,INGENIERIA CIVIL-APARTADO,0.8931,10
CAREPA,FACULTAD DE INGENIERIA,SAN JUAN DE URABA,INGENIERIA AGROINDUSTRIAL-URABA,0.8925,10
MEDELLIN,FACULTAD DE INGENIERIA,APARTADO,INGENIERIA DE SISTEMAS - REGION,0.892,10
TURBO,FACULTAD DE CIENCIAS EXACTAS Y NATURALES,NECOCLI,ECOLOGIA DE ZONAS COSTERAS - TURBO,0.8919,10
APARTADO,FACULTAD DE INGENIERIA,CHIGORODO,INGENIERIA SANITARIA-APARTADO,0.8919,10
APARTADO,FACULTAD DE CIENCIAS EXACTAS Y NATURALES,APARTADO,MATEMATICAS - APARTADO,0.8919,10
APARTADO,FACULTAD DE INGENIERIA,CAREPA,INGENIERIA SANITARIA-APARTADO,0.8912,10
TURBO,FACULTAD DE CIENCIAS EXACTAS Y NATURALES,APARTADO,OCEANOGRAFIA - TURBO,0.8908,10
MEDELLIN,FACULTAD DE INGENIERIA,SAN PEDRO DE URABA,INGENIERIA AMBIENTAL REGION,0.8902,10
CAREPA,FACULTAD DE CIENCIAS EXACTAS Y NATURALES,TURBO,BIOLOGIA- CAREPA,0.8899,10
APARTADO,FACULTAD DE INGENIERIA,TURBO,INGENIERIA CIVIL-APARTADO,0.8899,10
MEDELLIN,FACULTAD DE INGENIERIA,TURBO,INGENIERIA DE SISTEMAS - REGION,0.8898,10
MEDELLIN,FACULTAD DE INGENIERIA,APARTADO,INGENIERIA DE TELECOMUNICACIONES REGION,0.8895,10
APARTADO,FACULTAD DE INGENIERIA,APARTADO,INGENIERIA SANITARIA-APARTADO,0.8893,10
CAREPA,FACULTAD DE CIENCIAS AGRARIAS,APARTADO,INGENIERIA AGROPECUARIA-CAREPA,0.8893,10
MEDELLIN,FACULTAD DE INGENIERIA,CHIGORODO,INGENIERIA DE TELECOMUNICACIONES REGION,0.8882,10
SEGOVIA,INSTITUTO UNIVERSITARIO DE EDUCACION FISICA Y DEPORTES,SEGOVIA,LICENCIATURA EN EDUCACION FISICA - SEGOVIA,0.8881,10
CARMENVI,FACULTAD DE CIENCIAS AGRARIAS,LA CEJA,INGENIERIA AGROPECUARIA - CARMEN DE VIBORAL,0.888,10
MEDELLIN,FACULTAD DE INGENIERIA,APARTADO,INGENIERIA AMBIENTAL REGION,0.8879,10
CAREPA,FACULTAD DE INGENIERIA,CAREPA,INGENIERIA AGROINDUSTRIAL-URABA,0.8872,10
MEDELLIN,FACULTAD DE INGENIERIA,CAREPA,INGENIERIA AMBIENTAL REGION,0.8872,10
CARMENVI,FACULTAD DE CIENCIAS FARMACEUTICAS Y ALIMENTARIAS,MEDELLIN,CIENCIAS CULINARIAS - CARMEN DE VIBORAL,0.8869,10
CAREPA,FACULTAD DE INGENIERIA,APARTADO,INGENIERIA AGROINDUSTRIAL-URABA,0.886,10
MEDELLIN,FACULTAD DE INGENIERIA,CHIGORODO,INGENIERIA DE SISTEMAS - REGION,0.8853,10
CAREPA,FACULTAD DE INGENIERIA,CAREPA,INGENIERIA AGROINDUSTRIAL-URABA,0.8852,10
TURBO,FACULTAD DE CIENCIAS EXACTAS Y NATURALES,BELLO,ECOLOGIA DE ZONAS COSTERAS - TURBO,0.8852,10
TURBO,FACULTAD DE CIENCIAS EXACTAS Y NATURALES,TURBO,ECOLOGIA DE ZONAS COSTERAS - TURBO,0.8848,10
MEDELLIN,FACULTAD DE CIENCIAS AGRARIAS,CAREPA,TECNOLOGIA EN GESTION DE INSUMOS AGROPECUARIOS,0.8834,10
TURBO,FACULTAD DE CIENCIAS EXACTAS Y NATURALES,TURBO,OCEANOGRAFIA - TURBO,0.8833,10
MEDELLIN,FACULTAD DE CIENCIAS AGRARIAS,SALGAR,TECNOLOGIA EN GESTION DE INSUMOS AGROPECUARIOS,0.8831,10
MEDELLIN,FACULTAD DE INGENIERIA,TURBO,INGENIERIA INDUSTRIAL REGION,0.8821,10
TURBO,FACULTAD DE CIENCIAS EXACTAS Y NATURALES,TURBO,ECOLOGIA DE ZONAS COSTERAS - TURBO,0.8818,10
MEDELLIN,FACULTAD DE INGENIERIA,TURBO,INGENIERIA INDUSTRIAL REGION,0.8815,10
CAREPA,FACULTAD DE CIENCIAS AGRARIAS,APARTADO,INGENIERIA AGROPECUARIA-CAREPA,0.8814,10
TURBO,FACULTAD DE INGENIERIA,TURBO,INGENIERIA OCEANOGRAFICA - TURBO,0.88,10
CARMENVI,FACULTAD DE CIENCIAS ECONOMICAS,EL CARMEN DE VIBORAL,DESARROLLO TERRITORIAL- CARMEN DE VIBORAL,0.8795,10
MEDELLIN,FACULTAD DE CIENCIAS AGRARIAS,ITAGUI,TECNOLOGIA EN GESTION DE INSUMOS AGROPECUARIOS,0.879,10
MEDELLIN,FACULTAD DE INGENIERIA,CHIGORODO,INGENIERIA DE SISTEMAS - REGION,0.8783,10
MEDELLIN,FACULTAD DE INGENIERIA,APARTADO,INGENIERIA AMBIENTAL REGION,0.8782,10
CAUCASIA,FACULTAD DE CIENCIAS EXACTAS Y NATURALES,CAUCASIA,BIOLOGIA - CAUCASIA,0.8779,10
MEDELLIN,FACULTAD DE INGENIERIA,APARTADO,INGENIERIA INDUSTRIAL REGION,0.8768,10
APARTADO,FACULTAD DE INGENIERIA,TURBO,INGENIERIA CIVIL-APARTADO,0.8767,10
P-BERRIO,FACULTAD DE CIENCIAS ECONOMICAS,EL CARMEN DE VIBORAL,GESTION EN ECOLOGIA Y TURISMO - PUERTO BERRIO,0.876,10
TURBO,FACULTAD DE CIENCIAS ECONOMICAS,APARTADO,DESARROLLO TERRITORIAL- TURBO,0.8757,10
MEDELLIN,FACULTAD DE INGENIERIA,TURBO,INGENIERIA DE SISTEMAS - REGION,0.8756,10
MEDELLIN,FACULTAD DE INGENIERIA,CHIGORODO,INGENIERIA INDUSTRIAL REGION,0.8755,10
TURBO,FACULTAD DE EDUCACION,TURBO,LICENCIATURA EN EDUCACION INFANTIL-TURBO,0.8749,10
MEDELLIN,FACULTAD DE CIENCIAS AGRARIAS,PUEBLO NUEVO,TECNOLOGIA EN GESTION DE INSUMOS AGROPECUARIOS,0.8735,10
TURBO,FACULTAD DE CIENCIAS ECONOMICAS,DABEIBA,DESARROLLO TERRITORIAL- TURBO,0.8734,10
CARMENVI,FACULTAD DE CIENCIAS EXACTAS Y NATURALES,MARINILLA,BIOLOGIA - CARMEN DE VIBORAL,0.8732,10
MEDELLIN,FACULTAD DE INGENIERIA,TURBO,INGENIERIA INDUSTRIAL REGION,0.873,10
CAREPA,FACULTAD DE INGENIERIA,TURBO,INGENIERIA BIOQUIMICA-URABA,0.8726,10
CAREPA,FACULTAD DE CIENCIAS AGRARIAS,APARTADO,INGENIERIA AGROPECUARIA-CAREPA,0.872,10
MEDELLIN,FACULTAD DE INGENIERIA,SAN PEDRO DE URABA,INGENIERIA AMBIENTAL REGION,0.8719,10
MEDELLIN,FACULTAD DE INGENIERIA,APARTADO,INGENIERIA DE SISTEMAS - REGION,0.8715,10
MEDELLIN,FACULTAD DE INGENIERIA,TURBO,INGENIERIA DE SISTEMAS - REGION,0.871,10
MEDELLIN,FACULTAD DE INGENIERIA,NECOCLI,INGENIERIA DE SISTEMAS - REGION,0.8708,10
CARMENVI,FACULTAD DE CIENCIAS EXACTAS Y NATURALES,RIONEGRO,MATEMATICAS - CARMEN DE VIBORAL,0.8702,10
MEDELLIN,FACULTAD DE INGENIERIA,CHIGORODO,INGENIERIA DE TELECOMUNICACIONES REGION,0.87,10
MEDELLIN,FACULTAD DE CIENCIAS AGRARIAS,BETANIA,TECNOLOGIA EN GESTION DE INSUMOS AGROPECUARIOS,0.8698,10
CAREPA,FACULTAD DE INGENIERIA,CAREPA,INGENIERIA AGROINDUSTRIAL-URABA,0.8694,10
MEDELLIN,FACULTAD DE CIENCIAS AGRARIAS,PUERTO BERRIO,TECNOLOGIA EN GESTION DE INSUMOS AGROPECUARIOS,0.8686,10
CAREPA,FACULTAD DE INGENIERIA,CHIGORODO,INGENIERIA BIOQUIMICA-URABA,0.8684,10
CAREPA,FACULTAD DE INGENIERIA,CHIGORODO,INGENIERIA AGROINDUSTRIAL-URABA,0.8684,10
MEDELLIN,FACULTAD DE CIENCIAS AGRARIAS,YARUMAL,TECNOLOGIA EN GESTION DE INSUMOS AGROPECUARIOS,0.8683,10
CARMENVI,FACULTAD DE EDUCACION,MEDELLIN,LICENCIATURA EN CIENCIAS SOCIALES-CARMEN DE VIBORAL,0.8679,10
MEDELLIN,FACULTAD DE INGENIERIA,MUTATA,INGENIERIA DE SISTEMAS - REGION,0.8674,10
CARMENVI,FACULTAD DE EDUCACION,RIONEGRO,LICENCIATURA EN MATEMATICAS-CARMEN DE VIBORAL,0.8673,10
CAUCASIA,FACULTAD DE CIENCIAS ECONOMICAS,CAUCASIA,ADMINISTRACION DE EMPRESAS - CAUCASIA,0.867,10
CAREPA,FACULTAD DE INGENIERIA,APARTADO,INGENIERIA AGROINDUSTRIAL-URABA,0.8669,10
APARTADO,FACULTAD DE INGENIERIA,CHIGORODO,INGENIERIA CIVIL-APARTADO,0.8668,10
MEDELLIN,FACULTAD DE CIENCIAS AGRARIAS,TARAZA,TECNOLOGIA EN GESTION DE INSUMOS AGROPECUARIOS,0.864,10
MEDELLIN,FACULTAD DE CIENCIAS AGRARIAS,CAUCASIA,TECNOLOGIA EN GESTION DE INSUMOS AGROPECUARIOS,0.8639,10
APARTADO,FACULTAD DE INGENIERIA,DABEIBA,INGENIERIA CIVIL-APARTADO,0.8637,10
MEDELLIN,FACULTAD DE INGENIERIA,APARTADO,INGENIERIA DE SISTEMAS - REGION,0.8633,10
CAREPA,FACULTAD DE INGENIERIA,CHIGORODO,INGENIERIA AGROINDUSTRIAL-URABA,0.8623,10
APARTADO,FACULTAD DE INGENIERIA,APARTADO,INGENIERIA SANITARIA-APARTADO,0.8623,10
MEDELLIN,FACULTAD DE CIENCIAS AGRARIAS,PEQUE,TECNOLOGIA EN GESTION DE INSUMOS AGROPECUARIOS,0.8618,10
MEDELLIN,FACULTAD DE CIENCIAS AGRARIAS,NECHI,TECNOLOGIA EN GESTION DE INSUMOS AGROPECUARIOS,0.8615,10
CAREPA,FACULTAD DE INGENIERIA,CHIGORODO,INGENIERIA BIOQUIMICA-URABA,0.8613,10
CAREPA,FACULTAD DE INGENIERIA,CHIGORODO,INGENIERIA AGROINDUSTRIAL-URABA,0.8608,10
CAREPA,FACULTAD DE INGENIERIA,CAREPA,INGENIERIA AGROINDUSTRIAL-URABA,0.8607,10
CAREPA,FACULTAD DE INGENIERIA,APARTADO,INGENIERIA AGROINDUSTRIAL-URABA,0.8601,10
MEDELLIN,FACULTAD DE INGENIERIA,TURBO,INGENIERIA DE TELECOMUNICACIONES REGION,0.86,10
MEDELLIN,FACULTAD DE INGENIERIA,TURBO,INGENIERIA INDUSTRIAL REGION,0.86,10
CAREPA,FACULTAD DE INGENIERIA,APARTADO,INGENIERIA BIOQUIMICA-URABA,0.8591,10
MEDELLIN,FACULTAD DE INGENIERIA,TURBO,INGENIERIA INDUSTRIAL REGION,0.8586,10
MEDELLIN,FACULTAD DE INGENIERIA,TURBO,INGENIERIA DE SISTEMAS - REGION,0.8585,10
CAREPA,FACULTAD DE INGENIERIA,CHIGORODO,INGENIERIA AGROINDUSTRIAL-URABA,0.8577,10
CAREPA,FACULTAD DE INGENIERIA,APARTADO,INGENIERIA BIOQUIMICA-URABA,0.8576,10
CAREPA,FACULTAD DE INGENIERIA,CAREPA,INGENIERIA AGROINDUSTRIAL-URABA,0.8574,10
TURBO,FACULTAD DE CIENCIAS EXACTAS Y NATURALES,SAN PEDRO DE URABA,ECOLOGIA DE ZONAS COSTERAS - TURBO,0.8574,10
MEDELLIN,FACULTAD DE INGENIERIA,APARTADO,INGENIERIA INDUSTRIAL REGION,0.8571,10
CAREPA,FACULTAD DE INGENIERIA,CAREPA,INGENIERIA AGROINDUSTRIAL-URABA,0.8571,10
MEDELLIN,FACULTAD DE INGENIERIA,CHIGORODO,INGENIERIA AMBIENTAL REGION,0.8564,10
APARTADO,FACULTAD DE INGENIERIA,APARTADO,INGENIERIA SANITARIA-APARTADO,0.856,10
MEDELLIN,FACULTAD DE CIENCIAS AGRARIAS,TARAZA,TECNOLOGIA EN GESTION DE INSUMOS AGROPECUARIOS,0.856,10
APARTADO,FACULTAD DE INGENIERIA,TURBO,INGENIERIA SANITARIA-APARTADO,0.8558,10
CAUCASIA,FACULTAD DE CIENCIAS ECONOMICAS,CAUCASIA,ADMINISTRACION DE EMPRESAS - CAUCASIA,0.8556,10
CARMENVI,FACULTAD DE CIENCIAS AGRARIAS,EL SANTUARIO,INGENIERIA AGROPECUARIA - CARMEN DE VIBORAL,0.8545,10
CAREPA,FACULTAD DE INGENIERIA,CHIGORODO,INGENIERIA BIOQUIMICA-URABA,0.8536,10
CAREPA,FACULTAD DE INGENIERIA,TURBO,INGENIERIA AGROINDUSTRIAL-URABA,0.8534,10
MEDELLIN,FACULTAD DE INGENIERIA,APARTADO,INGENIERIA DE SISTEMAS - REGION,0.8534,10
MEDELLIN,FACULTAD DE INGENIERIA,CHIGORODO,INGENIERIA DE SISTEMAS - REGION,0.8534,10
MEDELLIN,FACULTAD DE INGENIERIA,TURBO,INGENIERIA INDUSTRIAL REGION,0.853,10
APARTADO,FACULTAD DE INGENIERIA,APARTADO,INGENIERIA CIVIL-APARTADO,0.853,10
CAUCASIA,FACULTAD DE CIENCIAS AGRARIAS,CAUCASIA,INGENIERIA AGROPECUARIA - CAUCASIA,0.8521,10
CAREPA,FACULTAD DE INGENIERIA,APARTADO,INGENIERIA BIOQUIMICA-URABA,0.8511,10
CAREPA,FACULTAD DE INGENIERIA,APARTADO,INGENIERIA AGROINDUSTRIAL-URABA,0.8507,10
CAREPA,FACULTAD DE INGENIERIA,APARTADO,INGENIERIA BIOQUIMICA-URABA,0.8505,10
CAREPA,FACULTAD DE INGENIERIA,CHIGORODO,INGENIERIA BIOQUIMICA-URABA,0.8503,10
MEDELLIN,FACULTAD DE INGENIERIA,APARTADO,INGENIERIA INDUSTRIAL REGION,0.8501,10
CARMENVI,FACULTAD DE COMUNICACIONES Y FILOLOGIA,RIONEGRO,FILOLOGIA HISPANICA-CARMEN DE VIBORAL,0.8493,10
CARMENVI,FACULTAD DE CIENCIAS FARMACEUTICAS Y ALIMENTARIAS,RIONEGRO,CIENCIAS CULINARIAS - CARMEN DE VIBORAL,0.849,10
CAREPA,FACULTAD DE INGENIERIA,CAREPA,INGENIERIA BIOQUIMICA-URABA,0.849,10
TURBO,FACULTAD DE INGENIERIA,TURBO,INGENIERIA OCEANOGRAFICA - TURBO,0.849,10
MEDELLIN,FACULTAD DE INGENIERIA,CAREPA,INGENIERIA INDUSTRIAL REGION,0.8489,10
CARMENVI,FACULTAD DE CIENCIAS ECONOMICAS,RIONEGRO,CONTADURIA PUBLICA - CARMEN DE VIBORAL,0.8489,10
MEDELLIN,FACULTAD DE INGENIERIA,NECOCLI,INGENIERIA AMBIENTAL REGION,0.8486,10
CAREPA,FACULTAD DE INGENIERIA,APARTADO,INGENIERIA BIOQUIMICA-URABA,0.8481,10
CAREPA,FACULTAD DE INGENIERIA,APARTADO,INGENIERIA BIOQUIMICA-URABA,0.8479,10
CAREPA,FACULTAD DE INGENIERIA,APARTADO,INGENIERIA BIOQUIMICA-URABA,0.8473,10
MEDELLIN,FACULTAD DE INGENIERIA,APARTADO,INGENIERIA INDUSTRIAL REGION,0.8469,10
MEDELLIN,FACULTAD DE INGENIERIA,CHIGORODO,INGENIERIA INDUSTRIAL REGION,0.8469,10
TURBO,FACULTAD DE CIENCIAS EXACTAS Y NATURALES,TURBO,ECOLOGIA DE ZONAS COSTERAS - TURBO,0.8468,10
MEDELLIN,FACULTAD DE INGENIERIA,APARTADO,INGENIERIA DE SISTEMAS - REGION,0.8467,10
APARTADO,FACULTAD DE INGENIERIA,APARTADO,INGENIERIA CIVIL-APARTADO,0.8463,10
CARMENVI,FACULTAD DE CIENCIAS AGRARIAS,RIONEGRO,INGENIERIA AGROPECUARIA - CARMEN DE VIBORAL,0.8446,10
MEDELLIN,FACULTAD DE CIENCIAS AGRARIAS,ANDES,TECNOLOGIA EN GESTION DE INSUMOS AGROPECUARIOS,0.8443,10
CAREPA,FACULTAD DE INGENIERIA,APARTADO,INGENIERIA AGROINDUSTRIAL-URABA,0.8429,10
CARMENVI,FACULTAD DE CIENCIAS EXACTAS Y NATURALES,RIONEGRO,BIOLOGIA - CARMEN DE VIBORAL,0.8426,10
TURBO,FACULTAD DE CIENCIAS EXACTAS Y NATURALES,APARTADO,ECOLOGIA DE ZONAS COSTERAS - TURBO,0.8425,10
CARMENVI,FACULTAD DE CIENCIAS AGRARIAS,EL CARMEN DE VIBORAL,INGENIERIA AGROPECUARIA - CARMEN DE VIBORAL,0.8424,10
